"","network_name","network","seeding_strategy","seed_selection_strategy","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"7590","ml_arxiv_pp_0.2_021_.mpx","arxiv","sqr","random",0.2,21,0.05,703,8680,1471,0
"7591","ml_arxiv_pp_0.2_021_.mpx","arxiv","sqr","random",0.2,21,0.1,1406,10295,2757,0
"7592","ml_arxiv_pp_0.2_021_.mpx","arxiv","sqr","random",0.2,21,0.2,2813,12542,4801,0
"7593","ml_arxiv_pp_0.2_022_.mpx","arxiv","sqr","random",0.2,22,0.02,281,7343,609,0
"7594","ml_arxiv_pp_0.2_022_.mpx","arxiv","sqr","random",0.2,22,0.05,703,8654,1513,0
"7595","ml_arxiv_pp_0.2_022_.mpx","arxiv","sqr","random",0.2,22,0.1,1406,10230,2802,0
"7596","ml_arxiv_pp_0.2_022_.mpx","arxiv","sqr","random",0.2,22,0.2,2813,12509,4866,0
"7597","ml_arxiv_pp_0.2_023_.mpx","arxiv","sqr","random",0.2,23,0.02,281,7456,610,0
"7598","ml_arxiv_pp_0.2_023_.mpx","arxiv","sqr","random",0.2,23,0.05,703,8692,1483,0
"7599","ml_arxiv_pp_0.2_023_.mpx","arxiv","sqr","random",0.2,23,0.1,1406,10236,2734,0
"7600","ml_arxiv_pp_0.2_023_.mpx","arxiv","sqr","random",0.2,23,0.2,2813,12515,4799,0
"7601","ml_arxiv_pp_0.2_024_.mpx","arxiv","sqr","random",0.2,24,0.02,281,7573,640,0
"7602","ml_arxiv_pp_0.2_024_.mpx","arxiv","sqr","random",0.2,24,0.05,703,8738,1501,0
"7603","ml_arxiv_pp_0.2_024_.mpx","arxiv","sqr","random",0.2,24,0.1,1406,10320,2764,0
"7604","ml_arxiv_pp_0.2_024_.mpx","arxiv","sqr","random",0.2,24,0.2,2813,12499,4762,0
"7605","ml_arxiv_pp_0.2_025_.mpx","arxiv","sqr","random",0.2,25,0.02,281,7322,631,0
"7606","ml_arxiv_pp_0.2_025_.mpx","arxiv","sqr","random",0.2,25,0.05,703,8494,1490,0
"7607","ml_arxiv_pp_0.2_025_.mpx","arxiv","sqr","random",0.2,25,0.1,1406,10137,2793,0
"7608","ml_arxiv_pp_0.2_025_.mpx","arxiv","sqr","random",0.2,25,0.2,2813,12456,4884,0
"7609","ml_arxiv_pp_0.2_026_.mpx","arxiv","sqr","random",0.2,26,0.02,281,7359,620,0
"7610","ml_arxiv_pp_0.2_026_.mpx","arxiv","sqr","random",0.2,26,0.05,703,8457,1452,0
"7611","ml_arxiv_pp_0.2_026_.mpx","arxiv","sqr","random",0.2,26,0.1,1406,10152,2767,0
"7612","ml_arxiv_pp_0.2_026_.mpx","arxiv","sqr","random",0.2,26,0.2,2813,12455,4850,0
"7613","ml_arxiv_pp_0.2_027_.mpx","arxiv","sqr","random",0.2,27,0.02,281,7338,589,0
"7614","ml_arxiv_pp_0.2_027_.mpx","arxiv","sqr","random",0.2,27,0.05,703,8468,1399,0
"7615","ml_arxiv_pp_0.2_027_.mpx","arxiv","sqr","random",0.2,27,0.1,1406,10126,2704,0
"7616","ml_arxiv_pp_0.2_027_.mpx","arxiv","sqr","random",0.2,27,0.2,2813,12474,4807,0
"7617","ml_arxiv_pp_0.2_028_.mpx","arxiv","sqr","random",0.2,28,0.02,281,7605,623,0
"7618","ml_arxiv_pp_0.2_028_.mpx","arxiv","sqr","random",0.2,28,0.05,703,8734,1456,0
"7619","ml_arxiv_pp_0.2_028_.mpx","arxiv","sqr","random",0.2,28,0.1,1406,10326,2747,0
"7620","ml_arxiv_pp_0.2_028_.mpx","arxiv","sqr","random",0.2,28,0.2,2813,12610,4814,0
"7621","ml_arxiv_pp_0.2_029_.mpx","arxiv","sqr","random",0.2,29,0.02,281,7479,646,0
"7622","ml_arxiv_pp_0.2_029_.mpx","arxiv","sqr","random",0.2,29,0.05,703,8755,1527,0
"7623","ml_arxiv_pp_0.2_029_.mpx","arxiv","sqr","random",0.2,29,0.1,1406,10296,2809,0
"7624","ml_arxiv_pp_0.2_029_.mpx","arxiv","sqr","random",0.2,29,0.2,2813,12533,4853,0
"7625","ml_arxiv_pp_0.2_030_.mpx","arxiv","sqr","random",0.2,30,0.02,281,7462,635,0
"7626","ml_arxiv_pp_0.2_030_.mpx","arxiv","sqr","random",0.2,30,0.05,703,8618,1485,0
"7627","ml_arxiv_pp_0.2_030_.mpx","arxiv","sqr","random",0.2,30,0.1,1406,10180,2735,0
"7628","ml_arxiv_pp_0.2_030_.mpx","arxiv","sqr","random",0.2,30,0.2,2813,12514,4851,0
"7629","ml_arxiv_pp_0.2_031_.mpx","arxiv","sqr","random",0.2,31,0.02,281,7415,651,0
"7630","ml_arxiv_pp_0.2_031_.mpx","arxiv","sqr","random",0.2,31,0.05,703,8523,1479,0
"7631","ml_arxiv_pp_0.2_031_.mpx","arxiv","sqr","random",0.2,31,0.1,1406,10156,2761,0
"7632","ml_arxiv_pp_0.2_031_.mpx","arxiv","sqr","random",0.2,31,0.2,2813,12433,4830,0
"7633","ml_arxiv_pp_0.2_032_.mpx","arxiv","sqr","random",0.2,32,0.02,281,7548,651,0
"7634","ml_arxiv_pp_0.2_032_.mpx","arxiv","sqr","random",0.2,32,0.05,703,8672,1475,0
"7635","ml_arxiv_pp_0.2_032_.mpx","arxiv","sqr","random",0.2,32,0.1,1406,10245,2751,0
"7636","ml_arxiv_pp_0.2_032_.mpx","arxiv","sqr","random",0.2,32,0.2,2813,12541,4831,0
"7637","ml_arxiv_pp_0.2_033_.mpx","arxiv","sqr","random",0.2,33,0.02,281,7418,638,0
"7638","ml_arxiv_pp_0.2_033_.mpx","arxiv","sqr","random",0.2,33,0.05,703,8599,1493,0
"7639","ml_arxiv_pp_0.2_033_.mpx","arxiv","sqr","random",0.2,33,0.1,1406,10188,2757,0
"7640","ml_arxiv_pp_0.2_033_.mpx","arxiv","sqr","random",0.2,33,0.2,2813,12512,4849,0
"7641","ml_arxiv_pp_0.2_034_.mpx","arxiv","sqr","random",0.2,34,0.02,281,7388,631,0
"7642","ml_arxiv_pp_0.2_034_.mpx","arxiv","sqr","random",0.2,34,0.05,703,8545,1467,0
"7643","ml_arxiv_pp_0.2_034_.mpx","arxiv","sqr","random",0.2,34,0.1,1406,10126,2735,0
"7644","ml_arxiv_pp_0.2_034_.mpx","arxiv","sqr","random",0.2,34,0.2,2813,12445,4845,0
"7645","ml_arxiv_pp_0.2_035_.mpx","arxiv","sqr","random",0.2,35,0.02,281,7385,647,0
"7646","ml_arxiv_pp_0.2_035_.mpx","arxiv","sqr","random",0.2,35,0.05,703,8590,1526,0
"7647","ml_arxiv_pp_0.2_035_.mpx","arxiv","sqr","random",0.2,35,0.1,1406,10131,2772,0
"7648","ml_arxiv_pp_0.2_035_.mpx","arxiv","sqr","random",0.2,35,0.2,2813,12443,4864,0
"7649","ml_arxiv_pp_0.2_036_.mpx","arxiv","sqr","random",0.2,36,0.02,281,7501,651,0
"7650","ml_arxiv_pp_0.2_036_.mpx","arxiv","sqr","random",0.2,36,0.05,703,8636,1513,0
"7651","ml_arxiv_pp_0.2_036_.mpx","arxiv","sqr","random",0.2,36,0.1,1406,10237,2831,0
"7652","ml_arxiv_pp_0.2_036_.mpx","arxiv","sqr","random",0.2,36,0.2,2813,12500,4907,0
"7653","ml_arxiv_pp_0.2_037_.mpx","arxiv","sqr","random",0.2,37,0.02,281,7507,626,0
"7654","ml_arxiv_pp_0.2_037_.mpx","arxiv","sqr","random",0.2,37,0.05,703,8680,1457,0
"7655","ml_arxiv_pp_0.2_037_.mpx","arxiv","sqr","random",0.2,37,0.1,1406,10305,2759,0
"7656","ml_arxiv_pp_0.2_037_.mpx","arxiv","sqr","random",0.2,37,0.2,2813,12600,4850,0
"7657","ml_arxiv_pp_0.2_038_.mpx","arxiv","sqr","random",0.2,38,0.02,281,7413,646,0
"7658","ml_arxiv_pp_0.2_038_.mpx","arxiv","sqr","random",0.2,38,0.05,703,8557,1487,0
"7659","ml_arxiv_pp_0.2_038_.mpx","arxiv","sqr","random",0.2,38,0.1,1406,10152,2762,0
"7660","ml_arxiv_pp_0.2_038_.mpx","arxiv","sqr","random",0.2,38,0.2,2813,12412,4830,0
"7661","ml_arxiv_pp_0.2_039_.mpx","arxiv","sqr","random",0.2,39,0.02,281,7485,675,0
"7662","ml_arxiv_pp_0.2_039_.mpx","arxiv","sqr","random",0.2,39,0.05,703,8677,1544,0
"7663","ml_arxiv_pp_0.2_039_.mpx","arxiv","sqr","random",0.2,39,0.1,1406,10272,2819,0
"7664","ml_arxiv_pp_0.2_039_.mpx","arxiv","sqr","random",0.2,39,0.2,2813,12486,4866,0
"7665","ml_arxiv_pp_0.2_040_.mpx","arxiv","sqr","random",0.2,40,0.02,281,7465,631,0
"7666","ml_arxiv_pp_0.2_040_.mpx","arxiv","sqr","random",0.2,40,0.05,703,8592,1502,0
"7667","ml_arxiv_pp_0.2_040_.mpx","arxiv","sqr","random",0.2,40,0.1,1406,10149,2751,0
"7668","ml_arxiv_pp_0.2_040_.mpx","arxiv","sqr","random",0.2,40,0.2,2813,12463,4872,0
"7669","ml_arxiv_pp_0.2_041_.mpx","arxiv","sqr","random",0.2,41,0.02,281,7511,640,0
"7670","ml_arxiv_pp_0.2_041_.mpx","arxiv","sqr","random",0.2,41,0.05,703,8668,1493,0
"7671","ml_arxiv_pp_0.2_041_.mpx","arxiv","sqr","random",0.2,41,0.1,1406,10278,2788,0
"7672","ml_arxiv_pp_0.2_041_.mpx","arxiv","sqr","random",0.2,41,0.2,2813,12543,4850,0
"7673","ml_arxiv_pp_0.2_042_.mpx","arxiv","sqr","random",0.2,42,0.02,281,7393,647,0
"7674","ml_arxiv_pp_0.2_042_.mpx","arxiv","sqr","random",0.2,42,0.05,703,8598,1512,0
"7675","ml_arxiv_pp_0.2_042_.mpx","arxiv","sqr","random",0.2,42,0.1,1406,10159,2773,0
"7676","ml_arxiv_pp_0.2_042_.mpx","arxiv","sqr","random",0.2,42,0.2,2813,12495,4897,0
"7677","ml_arxiv_pp_0.2_043_.mpx","arxiv","sqr","random",0.2,43,0.02,281,7441,655,0
"7678","ml_arxiv_pp_0.2_043_.mpx","arxiv","sqr","random",0.2,43,0.05,703,8680,1528,0
"7679","ml_arxiv_pp_0.2_043_.mpx","arxiv","sqr","random",0.2,43,0.1,1406,10213,2777,0
"7680","ml_arxiv_pp_0.2_043_.mpx","arxiv","sqr","random",0.2,43,0.2,2813,12553,4871,0
"7681","ml_arxiv_pp_0.2_044_.mpx","arxiv","sqr","random",0.2,44,0.02,281,7437,676,0
"7682","ml_arxiv_pp_0.2_044_.mpx","arxiv","sqr","random",0.2,44,0.05,703,8674,1558,0
"7683","ml_arxiv_pp_0.2_044_.mpx","arxiv","sqr","random",0.2,44,0.1,1406,10185,2807,0
"7684","ml_arxiv_pp_0.2_044_.mpx","arxiv","sqr","random",0.2,44,0.2,2813,12437,4866,0
"7685","ml_arxiv_pp_0.2_045_.mpx","arxiv","sqr","random",0.2,45,0.02,281,7477,608,0
"7686","ml_arxiv_pp_0.2_045_.mpx","arxiv","sqr","random",0.2,45,0.05,703,8634,1459,0
"7687","ml_arxiv_pp_0.2_045_.mpx","arxiv","sqr","random",0.2,45,0.1,1406,10140,2690,0
"7688","ml_arxiv_pp_0.2_045_.mpx","arxiv","sqr","random",0.2,45,0.2,2813,12460,4788,0
"7689","ml_arxiv_pp_0.2_046_.mpx","arxiv","sqr","random",0.2,46,0.02,281,7468,616,0
"7690","ml_arxiv_pp_0.2_046_.mpx","arxiv","sqr","random",0.2,46,0.05,703,8692,1474,0
"7691","ml_arxiv_pp_0.2_046_.mpx","arxiv","sqr","random",0.2,46,0.1,1406,10228,2708,0
"7692","ml_arxiv_pp_0.2_046_.mpx","arxiv","sqr","random",0.2,46,0.2,2813,12537,4789,0
"7693","ml_arxiv_pp_0.2_047_.mpx","arxiv","sqr","random",0.2,47,0.02,281,7357,637,0
"7694","ml_arxiv_pp_0.2_047_.mpx","arxiv","sqr","random",0.2,47,0.05,703,8540,1501,0
"7695","ml_arxiv_pp_0.2_047_.mpx","arxiv","sqr","random",0.2,47,0.1,1406,10258,2848,0
"7696","ml_arxiv_pp_0.2_047_.mpx","arxiv","sqr","random",0.2,47,0.2,2813,12463,4881,0
"7697","ml_arxiv_pp_0.2_048_.mpx","arxiv","sqr","random",0.2,48,0.02,281,7461,645,0
"7698","ml_arxiv_pp_0.2_048_.mpx","arxiv","sqr","random",0.2,48,0.05,703,8661,1497,0
"7699","ml_arxiv_pp_0.2_048_.mpx","arxiv","sqr","random",0.2,48,0.1,1406,10295,2776,0
"7700","ml_arxiv_pp_0.2_048_.mpx","arxiv","sqr","random",0.2,48,0.2,2813,12550,4847,0
"7701","ml_arxiv_pp_0.2_049_.mpx","arxiv","sqr","random",0.2,49,0.02,281,7377,670,0
"7702","ml_arxiv_pp_0.2_049_.mpx","arxiv","sqr","random",0.2,49,0.05,703,8567,1554,0
"7703","ml_arxiv_pp_0.2_049_.mpx","arxiv","sqr","random",0.2,49,0.1,1406,10184,2837,0
"7704","ml_arxiv_pp_0.2_049_.mpx","arxiv","sqr","random",0.2,49,0.2,2813,12437,4878,0
"7705","ml_arxiv_pp_0.2_050_.mpx","arxiv","sqr","random",0.2,50,0.02,281,7547,636,0
"7706","ml_arxiv_pp_0.2_050_.mpx","arxiv","sqr","random",0.2,50,0.05,703,8676,1474,0
"7707","ml_arxiv_pp_0.2_050_.mpx","arxiv","sqr","random",0.2,50,0.1,1406,10173,2698,0
"7708","ml_arxiv_pp_0.2_050_.mpx","arxiv","sqr","random",0.2,50,0.2,2813,12430,4757,0
"7709","ml_arxiv_pp_0.2_051_.mpx","arxiv","sqr","random",0.2,51,0.02,281,7458,644,0
"7710","ml_arxiv_pp_0.2_051_.mpx","arxiv","sqr","random",0.2,51,0.05,703,8617,1509,0
"7711","ml_arxiv_pp_0.2_051_.mpx","arxiv","sqr","random",0.2,51,0.1,1406,10195,2788,0
"7712","ml_arxiv_pp_0.2_051_.mpx","arxiv","sqr","random",0.2,51,0.2,2813,12500,4880,0
"7713","ml_arxiv_pp_0.2_052_.mpx","arxiv","sqr","random",0.2,52,0.02,281,7423,680,0
"7714","ml_arxiv_pp_0.2_052_.mpx","arxiv","sqr","random",0.2,52,0.05,703,8558,1529,0
"7715","ml_arxiv_pp_0.2_052_.mpx","arxiv","sqr","random",0.2,52,0.1,1406,10159,2827,0
"7716","ml_arxiv_pp_0.2_052_.mpx","arxiv","sqr","random",0.2,52,0.2,2813,12469,4907,0
"7717","ml_arxiv_pp_0.2_053_.mpx","arxiv","sqr","random",0.2,53,0.02,281,7461,647,0
"7718","ml_arxiv_pp_0.2_053_.mpx","arxiv","sqr","random",0.2,53,0.05,703,8610,1493,0
"7719","ml_arxiv_pp_0.2_053_.mpx","arxiv","sqr","random",0.2,53,0.1,1406,10184,2760,0
"7720","ml_arxiv_pp_0.2_053_.mpx","arxiv","sqr","random",0.2,53,0.2,2813,12513,4842,0
"7721","ml_arxiv_pp_0.2_054_.mpx","arxiv","sqr","random",0.2,54,0.02,281,7354,615,0
"7722","ml_arxiv_pp_0.2_054_.mpx","arxiv","sqr","random",0.2,54,0.05,703,8545,1463,0
"7723","ml_arxiv_pp_0.2_054_.mpx","arxiv","sqr","random",0.2,54,0.1,1406,10185,2768,0
"7724","ml_arxiv_pp_0.2_054_.mpx","arxiv","sqr","random",0.2,54,0.2,2813,12447,4815,0
"7725","ml_arxiv_pp_0.2_055_.mpx","arxiv","sqr","random",0.2,55,0.02,281,7384,630,0
"7726","ml_arxiv_pp_0.2_055_.mpx","arxiv","sqr","random",0.2,55,0.05,703,8580,1487,0
"7727","ml_arxiv_pp_0.2_055_.mpx","arxiv","sqr","random",0.2,55,0.1,1406,10183,2749,0
"7728","ml_arxiv_pp_0.2_055_.mpx","arxiv","sqr","random",0.2,55,0.2,2813,12443,4806,0
"7729","ml_arxiv_pp_0.2_056_.mpx","arxiv","sqr","random",0.2,56,0.02,281,7470,658,0
"7730","ml_arxiv_pp_0.2_056_.mpx","arxiv","sqr","random",0.2,56,0.05,703,8739,1537,0
"7731","ml_arxiv_pp_0.2_056_.mpx","arxiv","sqr","random",0.2,56,0.1,1406,10272,2788,0
"7732","ml_arxiv_pp_0.2_056_.mpx","arxiv","sqr","random",0.2,56,0.2,2813,12585,4895,0
"7733","ml_arxiv_pp_0.2_057_.mpx","arxiv","sqr","random",0.2,57,0.02,281,7440,619,0
"7734","ml_arxiv_pp_0.2_057_.mpx","arxiv","sqr","random",0.2,57,0.05,703,8628,1463,0
"7735","ml_arxiv_pp_0.2_057_.mpx","arxiv","sqr","random",0.2,57,0.1,1406,10223,2734,0
"7736","ml_arxiv_pp_0.2_057_.mpx","arxiv","sqr","random",0.2,57,0.2,2813,12529,4809,0
"7737","ml_arxiv_pp_0.2_058_.mpx","arxiv","sqr","random",0.2,58,0.02,281,7607,667,0
"7738","ml_arxiv_pp_0.2_058_.mpx","arxiv","sqr","random",0.2,58,0.05,703,8719,1515,0
"7739","ml_arxiv_pp_0.2_058_.mpx","arxiv","sqr","random",0.2,58,0.1,1406,10347,2821,0
"7740","ml_arxiv_pp_0.2_058_.mpx","arxiv","sqr","random",0.2,58,0.2,2813,12540,4845,0
"7741","ml_arxiv_pp_0.2_059_.mpx","arxiv","sqr","random",0.2,59,0.02,281,7707,690,0
"7742","ml_arxiv_pp_0.2_059_.mpx","arxiv","sqr","random",0.2,59,0.05,703,8832,1527,0
"7743","ml_arxiv_pp_0.2_059_.mpx","arxiv","sqr","random",0.2,59,0.1,1406,10338,2752,0
"7744","ml_arxiv_pp_0.2_059_.mpx","arxiv","sqr","random",0.2,59,0.2,2813,12584,4798,0
"7745","ml_arxiv_pp_0.2_060_.mpx","arxiv","sqr","random",0.2,60,0.02,281,7292,626,0
"7746","ml_arxiv_pp_0.2_060_.mpx","arxiv","sqr","random",0.2,60,0.05,703,8552,1539,0
"7747","ml_arxiv_pp_0.2_060_.mpx","arxiv","sqr","random",0.2,60,0.1,1406,10156,2797,0
"7748","ml_arxiv_pp_0.2_060_.mpx","arxiv","sqr","random",0.2,60,0.2,2813,12411,4852,0
"7749","ml_arxiv_pp_0.2_061_.mpx","arxiv","sqr","random",0.2,61,0.02,281,7496,609,0
"7750","ml_arxiv_pp_0.2_061_.mpx","arxiv","sqr","random",0.2,61,0.05,703,8601,1456,0
"7751","ml_arxiv_pp_0.2_061_.mpx","arxiv","sqr","random",0.2,61,0.1,1406,10234,2737,0
"7752","ml_arxiv_pp_0.2_061_.mpx","arxiv","sqr","random",0.2,61,0.2,2813,12518,4794,0
"7753","ml_arxiv_pp_0.2_062_.mpx","arxiv","sqr","random",0.2,62,0.02,281,7539,650,0
"7754","ml_arxiv_pp_0.2_062_.mpx","arxiv","sqr","random",0.2,62,0.05,703,8682,1500,0
"7755","ml_arxiv_pp_0.2_062_.mpx","arxiv","sqr","random",0.2,62,0.1,1406,10235,2752,0
"7756","ml_arxiv_pp_0.2_062_.mpx","arxiv","sqr","random",0.2,62,0.2,2813,12504,4798,0
"7757","ml_arxiv_pp_0.2_063_.mpx","arxiv","sqr","random",0.2,63,0.02,281,7355,620,0
"7758","ml_arxiv_pp_0.2_063_.mpx","arxiv","sqr","random",0.2,63,0.05,703,8540,1466,0
"7759","ml_arxiv_pp_0.2_063_.mpx","arxiv","sqr","random",0.2,63,0.1,1406,10154,2758,0
"7760","ml_arxiv_pp_0.2_063_.mpx","arxiv","sqr","random",0.2,63,0.2,2813,12460,4851,0
"7761","ml_arxiv_pp_0.2_064_.mpx","arxiv","sqr","random",0.2,64,0.02,281,7464,606,0
"7762","ml_arxiv_pp_0.2_064_.mpx","arxiv","sqr","random",0.2,64,0.05,703,8614,1448,0
"7763","ml_arxiv_pp_0.2_064_.mpx","arxiv","sqr","random",0.2,64,0.1,1406,10233,2719,0
"7764","ml_arxiv_pp_0.2_064_.mpx","arxiv","sqr","random",0.2,64,0.2,2813,12470,4776,0
"7765","ml_arxiv_pp_0.2_065_.mpx","arxiv","sqr","random",0.2,65,0.02,281,7484,634,0
"7766","ml_arxiv_pp_0.2_065_.mpx","arxiv","sqr","random",0.2,65,0.05,703,8677,1495,0
"7767","ml_arxiv_pp_0.2_065_.mpx","arxiv","sqr","random",0.2,65,0.1,1406,10296,2795,0
"7768","ml_arxiv_pp_0.2_065_.mpx","arxiv","sqr","random",0.2,65,0.2,2813,12519,4835,0
"7769","ml_arxiv_pp_0.2_066_.mpx","arxiv","sqr","random",0.2,66,0.02,281,7414,674,0
"7770","ml_arxiv_pp_0.2_066_.mpx","arxiv","sqr","random",0.2,66,0.05,703,8628,1542,0
"7771","ml_arxiv_pp_0.2_066_.mpx","arxiv","sqr","random",0.2,66,0.1,1406,10241,2858,0
"7772","ml_arxiv_pp_0.2_066_.mpx","arxiv","sqr","random",0.2,66,0.2,2813,12523,4942,0
"7773","ml_arxiv_pp_0.2_067_.mpx","arxiv","sqr","random",0.2,67,0.02,281,7269,622,0
"7774","ml_arxiv_pp_0.2_067_.mpx","arxiv","sqr","random",0.2,67,0.05,703,8610,1511,0
"7775","ml_arxiv_pp_0.2_067_.mpx","arxiv","sqr","random",0.2,67,0.1,1406,10237,2805,0
"7776","ml_arxiv_pp_0.2_067_.mpx","arxiv","sqr","random",0.2,67,0.2,2813,12497,4862,0
"7777","ml_arxiv_pp_0.2_068_.mpx","arxiv","sqr","random",0.2,68,0.02,281,7532,628,0
"7778","ml_arxiv_pp_0.2_068_.mpx","arxiv","sqr","random",0.2,68,0.05,703,8715,1482,0
"7779","ml_arxiv_pp_0.2_068_.mpx","arxiv","sqr","random",0.2,68,0.1,1406,10292,2766,0
"7780","ml_arxiv_pp_0.2_068_.mpx","arxiv","sqr","random",0.2,68,0.2,2813,12529,4827,0
"7781","ml_arxiv_pp_0.2_069_.mpx","arxiv","sqr","random",0.2,69,0.02,281,7413,658,0
"7782","ml_arxiv_pp_0.2_069_.mpx","arxiv","sqr","random",0.2,69,0.05,703,8571,1504,0
"7783","ml_arxiv_pp_0.2_069_.mpx","arxiv","sqr","random",0.2,69,0.1,1406,10225,2819,0
"7784","ml_arxiv_pp_0.2_069_.mpx","arxiv","sqr","random",0.2,69,0.2,2813,12554,4920,0
"7785","ml_arxiv_pp_0.2_070_.mpx","arxiv","sqr","random",0.2,70,0.02,281,7546,648,0
"7786","ml_arxiv_pp_0.2_070_.mpx","arxiv","sqr","random",0.2,70,0.05,703,8729,1514,0
"7787","ml_arxiv_pp_0.2_070_.mpx","arxiv","sqr","random",0.2,70,0.1,1406,10269,2754,0
"7788","ml_arxiv_pp_0.2_070_.mpx","arxiv","sqr","random",0.2,70,0.2,2813,12503,4793,0
"7789","ml_arxiv_pp_0.2_071_.mpx","arxiv","sqr","random",0.2,71,0.02,281,7514,677,0
"7790","ml_arxiv_pp_0.2_071_.mpx","arxiv","sqr","random",0.2,71,0.05,703,8616,1524,0
"7791","ml_arxiv_pp_0.2_071_.mpx","arxiv","sqr","random",0.2,71,0.1,1406,10159,2747,0
"7792","ml_arxiv_pp_0.2_071_.mpx","arxiv","sqr","random",0.2,71,0.2,2813,12489,4835,0
"7793","ml_arxiv_pp_0.2_072_.mpx","arxiv","sqr","random",0.2,72,0.02,281,7359,672,0
"7794","ml_arxiv_pp_0.2_072_.mpx","arxiv","sqr","random",0.2,72,0.05,703,8521,1521,0
"7795","ml_arxiv_pp_0.2_072_.mpx","arxiv","sqr","random",0.2,72,0.1,1406,10132,2797,0
"7796","ml_arxiv_pp_0.2_072_.mpx","arxiv","sqr","random",0.2,72,0.2,2813,12464,4895,0
"7797","ml_arxiv_pp_0.2_073_.mpx","arxiv","sqr","random",0.2,73,0.02,281,7368,653,0
"7798","ml_arxiv_pp_0.2_073_.mpx","arxiv","sqr","random",0.2,73,0.05,703,8625,1520,0
"7799","ml_arxiv_pp_0.2_073_.mpx","arxiv","sqr","random",0.2,73,0.1,1406,10200,2795,0
"7800","ml_arxiv_pp_0.2_073_.mpx","arxiv","sqr","random",0.2,73,0.2,2813,12486,4879,0
"7801","ml_arxiv_pp_0.2_074_.mpx","arxiv","sqr","random",0.2,74,0.02,281,7422,620,0
"7802","ml_arxiv_pp_0.2_074_.mpx","arxiv","sqr","random",0.2,74,0.05,703,8590,1481,0
"7803","ml_arxiv_pp_0.2_074_.mpx","arxiv","sqr","random",0.2,74,0.1,1406,10188,2779,0
"7804","ml_arxiv_pp_0.2_074_.mpx","arxiv","sqr","random",0.2,74,0.2,2813,12455,4837,0
"7805","ml_arxiv_pp_0.2_075_.mpx","arxiv","sqr","random",0.2,75,0.02,281,7517,611,0
"7806","ml_arxiv_pp_0.2_075_.mpx","arxiv","sqr","random",0.2,75,0.05,703,8638,1450,0
"7807","ml_arxiv_pp_0.2_075_.mpx","arxiv","sqr","random",0.2,75,0.1,1406,10272,2748,0
"7808","ml_arxiv_pp_0.2_075_.mpx","arxiv","sqr","random",0.2,75,0.2,2813,12506,4788,0
"7809","ml_arxiv_pp_0.2_076_.mpx","arxiv","sqr","random",0.2,76,0.02,281,7353,640,0
"7810","ml_arxiv_pp_0.2_076_.mpx","arxiv","sqr","random",0.2,76,0.05,703,8642,1513,0
"7811","ml_arxiv_pp_0.2_076_.mpx","arxiv","sqr","random",0.2,76,0.1,1406,10184,2776,0
"7812","ml_arxiv_pp_0.2_076_.mpx","arxiv","sqr","random",0.2,76,0.2,2813,12485,4844,0
"7813","ml_arxiv_pp_0.2_077_.mpx","arxiv","sqr","random",0.2,77,0.02,281,7377,648,0
"7814","ml_arxiv_pp_0.2_077_.mpx","arxiv","sqr","random",0.2,77,0.05,703,8620,1531,0
"7815","ml_arxiv_pp_0.2_077_.mpx","arxiv","sqr","random",0.2,77,0.1,1406,10167,2804,0
"7816","ml_arxiv_pp_0.2_077_.mpx","arxiv","sqr","random",0.2,77,0.2,2813,12462,4859,0
"7817","ml_arxiv_pp_0.2_078_.mpx","arxiv","sqr","random",0.2,78,0.02,281,7409,640,0
"7818","ml_arxiv_pp_0.2_078_.mpx","arxiv","sqr","random",0.2,78,0.05,703,8586,1524,0
"7819","ml_arxiv_pp_0.2_078_.mpx","arxiv","sqr","random",0.2,78,0.1,1406,10115,2758,0
"7820","ml_arxiv_pp_0.2_078_.mpx","arxiv","sqr","random",0.2,78,0.2,2813,12404,4847,0
"7821","ml_arxiv_pp_0.2_079_.mpx","arxiv","sqr","random",0.2,79,0.02,281,7366,620,0
"7822","ml_arxiv_pp_0.2_079_.mpx","arxiv","sqr","random",0.2,79,0.05,703,8523,1493,0
"7823","ml_arxiv_pp_0.2_079_.mpx","arxiv","sqr","random",0.2,79,0.1,1406,10109,2775,0
"7824","ml_arxiv_pp_0.2_079_.mpx","arxiv","sqr","random",0.2,79,0.2,2813,12494,4896,0
"7825","ml_arxiv_pp_0.2_080_.mpx","arxiv","sqr","random",0.2,80,0.02,281,7518,654,0
"7826","ml_arxiv_pp_0.2_080_.mpx","arxiv","sqr","random",0.2,80,0.05,703,8679,1521,0
"7827","ml_arxiv_pp_0.2_080_.mpx","arxiv","sqr","random",0.2,80,0.1,1406,10170,2769,0
"7828","ml_arxiv_pp_0.2_080_.mpx","arxiv","sqr","random",0.2,80,0.2,2813,12462,4873,0
"7829","ml_arxiv_pp_0.2_081_.mpx","arxiv","sqr","random",0.2,81,0.02,281,7453,646,0
"7830","ml_arxiv_pp_0.2_081_.mpx","arxiv","sqr","random",0.2,81,0.05,703,8726,1537,0
"7831","ml_arxiv_pp_0.2_081_.mpx","arxiv","sqr","random",0.2,81,0.1,1406,10301,2814,0
"7832","ml_arxiv_pp_0.2_081_.mpx","arxiv","sqr","random",0.2,81,0.2,2813,12468,4824,0
